lib_mrq,lib_mod_doss,lib_mod,dscom,cod_cbr,hybride,puiss_admin_98,puiss_max,conso_urb,conso_exurb,conso_mixte,co2,co_typ_1,nox,ptcl,masse_ordma_min,masse_ordma_max,champ_v9,Carrosserie,gamme,Mp,Ct,W (mm),At1 (mm),At2 (mm),ec (cm3),typ_boite,nb_rapp,category
VOLVO,S80,S80,S80 D3 (136ch) Stop&Start BVM6,GO,non,7,100.0,5.099999905,3.900000095,4.300000191,114.0,0.177000001,0.136999995,0.001,1605,1605,715/2007*630/2012EURO5,BERLINE,LUXE,,M1,2835.0,1660.0,1660.0,1984.0,M,6,B
VOLVO,S80,S80,S80 D3 (136ch) Stop&Start BVM6,GO,non,7,100.0,5.099999905,3.900000095,4.300000191,114.0,0.177000001,0.136999995,0.001,1605,1605,715/2007*630/2012EURO5,BERLINE,LUXE,,M1,2835.0,1588.0,1588.0,1984.0,M,6,B
VOLVO,S80,S80,S80 D3 (136ch) Stop&Start Geartronic 6,GO,non,7,100.0,6.099999905,4.300000191,5.0,132.0,0.151999995,0.153999999,0.001,1631,1631,715/2007*630/2012EURO5,BERLINE,LUXE,,M1,2835.0,1588.0,1588.0,1984.0,A,6,C
VOLVO,S80,S80,S80 D3 (136ch) Stop&Start Geartronic 6,GO,non,7,100.0,6.099999905,4.300000191,5.0,132.0,0.151999995,0.153999999,0.001,1631,1631,715/2007*630/2012EURO5,BERLINE,LUXE,,M1,1585.0,1588.0,1585.0,1984.0,A,6,C
VOLVO,S80,S80,S80 D3 (136ch) Stop&Start Geartronic 6,GO,non,7,100.0,6.099999905,4.300000191,5.0,132.0,0.151999995,0.153999999,0.001,1631,1631,715/2007*630/2012EURO5,BERLINE,LUXE,,M1,2835.0,1588.0,1585.0,1984.0,A,6,C
VOLVO,S80,S80,S80 D3 (136ch) Stop&Start Geartronic 6,GO,non,7,100.0,6.099999905,4.300000191,5.0,132.0,0.151999995,0.153999999,0.001,1631,1631,715/2007*630/2012EURO5,BERLINE,LUXE,na,M1,2835.0,1588.0,1585.0,1984.0,A,6,C
VOLVO,S80,S80,S80 D3 (136ch) Stop&Start Geartronic 6,GO,non,7,100.0,6.099999905,4.300000191,5.0,132.0,0.151999995,0.153999999,0.001,1631,1631,715/2007*630/2012EURO5,BERLINE,LUXE,,M1,2835.0,1578.0,1575.0,1984.0,A,6,C
VOLVO,S80,S80,S80 D3 (136ch) Stop&Start Geartronic 6,GO,non,7,100.0,6.099999905,4.300000191,5.0,132.0,0.151999995,0.153999999,0.001,1631,1631,715/2007*630/2012EURO5,BERLINE,LUXE,na,M1,2835.0,1588.0,1588.0,1984.0,A,6,C
VOLVO,S80,S80,S80 D3 (136ch) Stop&Start Geartronic 6,GO,non,7,100.0,6.099999905,4.300000191,5.0,132.0,0.151999995,0.153999999,0.001,1631,1631,715/2007*630/2012EURO5,BERLINE,LUXE,na,M1,2835.0,1585.0,1585.0,1984.0,A,6,C
VOLVO,S80,S80,S80 D3 (136ch) Stop&Start Geartronic 6,GO,non,7,100.0,6.099999905,4.300000191,5.0,132.0,0.151999995,0.153999999,0.001,1631,1631,715/2007*630/2012EURO5,BERLINE,LUXE,,M1,2835.0,1661.0,1661.0,1984.0,A,6,C
VOLVO,S80,S80,S80 D3 (136ch) Stop&Start Geartronic 6,GO,non,7,100.0,6.099999905,4.300000191,5.0,132.0,0.151999995,0.153999999,0.001,1631,1631,715/2007*630/2012EURO5,BERLINE,LUXE,,M1,2835.0,1578.0,1588.0,1984.0,A,6,C
VOLVO,S80,S80,S80 D4 (163ch) Stop&Start BVM6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1724,1724,715/2007*630/2012EURO5,BERLINE,LUXE,,M1,2835.0,1588.0,1585.0,2953.0,A,6,F
VOLVO,S80,S80,S80 D4 (163ch) Stop&Start BVM6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1724,1724,715/2007*630/2012EURO5,BERLINE,LUXE,na,M1,2835.0,1578.0,1575.0,2953.0,A,6,F
VOLVO,S80,S80,S80 D4 (163ch) Stop&Start BVM6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1724,1724,715/2007*630/2012EURO5,BERLINE,LUXE,na,M1,2835.0,1588.0,1585.0,2953.0,A,6,F
VOLVO,S80,S80,S80 D4 (163ch) Stop&Start BVM6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1724,1724,715/2007*630/2012EURO5,BERLINE,LUXE,,M1,2835.0,1660.0,1660.0,2953.0,A,6,F
VOLVO,S80,S80,S80 D4 (163ch) Stop&Start BVM6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1724,1724,715/2007*630/2012EURO5,BERLINE,LUXE,,M1,2835.0,1578.0,1575.0,2953.0,A,6,F
VOLVO,S80,S80,S80 D4 (163ch) Stop&Start BVM6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1724,1724,715/2007*630/2012EURO5,BERLINE,LUXE,na,M1,2835.0,1575.0,1575.0,2953.0,A,6,F
VOLVO,S80,S80,S80 D4 (163ch) Stop&Start BVM6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1724,1724,715/2007*630/2012EURO5,BERLINE,LUXE,na,M1,2835.0,1585.0,1585.0,2953.0,A,6,F
VOLVO,S80,S80,S80 D4 (163ch) Stop&Start BVM6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1724,1724,715/2007*630/2012EURO5,BERLINE,LUXE,,M1,2835.0,1588.0,1588.0,2953.0,A,6,F
VOLVO,S80,S80,S80 D4 (163ch) Stop&Start BVM6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1724,1724,715/2007*630/2012EURO5,BERLINE,LUXE,,M1,2835.0,1578.0,1578.0,2953.0,A,6,F
VOLVO,S80,S80,S80 D4 (163ch) Stop&Start BVM6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1724,1724,715/2007*630/2012EURO5,BERLINE,LUXE,na,M1,2835.0,2835.0,2835.0,2953.0,A,6,F
VOLVO,S80,S80,S80 D4 (163ch) Stop&Start BVM6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1724,1724,715/2007*630/2012EURO5,BERLINE,LUXE,,M1,2835.0,1661.0,1661.0,2953.0,A,6,F
VOLVO,S80,S80,S80 D4 (163ch) Stop&Start BVM6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1724,1724,715/2007*630/2012EURO5,BERLINE,LUXE,,M1,2835.0,1585.0,1585.0,2953.0,A,6,F
VOLVO,S80,S80,S80 D4 (163ch) Stop&Start BVM6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1724,1724,715/2007*630/2012EURO5,BERLINE,LUXE,,M1,2835.0,1580.0,1580.0,2953.0,A,6,F
VOLVO,S80,S80,S80 D4 (163ch) Stop&Start BVM6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1724,1724,715/2007*630/2012EURO5,BERLINE,LUXE,,M1,2835.0,1575.0,1575.0,2953.0,A,6,F
VOLVO,S80,S80,S80 D4 4cyl Stop&Start (181ch) BVM6,GO,non,9,133.0,4.5,3.700000048,4.0,104.0,0.078000002,0.074000001,0.0,1606,1606,715/2007*195/2013EURO6,BERLINE,LUXE,na,M1,2835.0,1588.0,1585.0,1969.0,M,6,B
VOLVO,S80,S80,S80 D4 4cyl Stop&Start (181ch) BVM6,GO,non,9,133.0,4.5,3.700000048,4.0,104.0,0.078000002,0.074000001,0.0,1606,1606,715/2007*195/2013EURO6,BERLINE,LUXE,na,M1,2835.0,1585.0,1585.0,1969.0,M,6,B
VOLVO,S80,S80,S80 D4 4cyl Stop&Start (181ch) BVM6,GO,non,9,133.0,4.5,3.700000048,4.0,104.0,0.078000002,0.074000001,0.0,1606,1606,715/2007*195/2013EURO6,BERLINE,LUXE,na,M1,2835.0,1575.0,1575.0,1969.0,M,6,B
VOLVO,S80,S80,S80 D4 4cyl Stop&Start (181ch) Geartronic 8,GO,non,9,133.0,5.400000095,4.0,4.5,117.0,0.094999999,0.068999998,0.0,1640,1640,715/2007*195/2013EURO6,BERLINE,LUXE,na,M1,2835.0,1578.0,1578.0,1969.0,A,8,B
VOLVO,S80,S80,S80 D4 4cyl Stop&Start (181ch) Geartronic 8,GO,non,9,133.0,5.400000095,4.0,4.5,117.0,0.094999999,0.068999998,0.0,1640,1640,715/2007*195/2013EURO6,BERLINE,LUXE,na,M1,2835.0,1588.0,1585.0,1969.0,A,8,B
VOLVO,S80,S80,S80 D4 4cyl Stop&Start (181ch) Geartronic 8,GO,non,9,133.0,5.400000095,4.0,4.5,117.0,0.094999999,0.068999998,0.0,1640,1640,715/2007*195/2013EURO6,BERLINE,LUXE,na,M1,2835.0,1585.0,1585.0,1969.0,A,8,B
VOLVO,S80,S80,S80 D4 4cyl Stop&Start (181ch) Geartronic 8,GO,non,9,133.0,5.400000095,4.0,4.5,117.0,0.094999999,0.068999998,0.0,1635,1635,715/2007*195/2013EURO6,BERLINE,LUXE,na,M1,2835.0,1578.0,1578.0,1969.0,A,8,B
VOLVO,S80,S80,S80 D4 4cyl Stop&Start (181ch) Geartronic 8,GO,non,9,133.0,5.400000095,4.0,4.5,117.0,0.094999999,0.068999998,0.0,1635,1635,715/2007*195/2013EURO6,BERLINE,LUXE,na,M1,2835.0,1578.0,1575.0,1969.0,A,8,B
VOLVO,S80,S80,S80 D4 4cyl Stop&Start (181ch) Geartronic 8,GO,non,9,133.0,5.400000095,4.0,4.5,117.0,0.094999999,0.068999998,0.0,1635,1635,715/2007*195/2013EURO6,BERLINE,LUXE,na,M1,2835.0,1588.0,1575.0,1969.0,A,8,B
VOLVO,S80,S80,S80 D4 4cyl Stop&Start (181ch) Geartronic 8,GO,non,9,133.0,5.400000095,4.0,4.5,117.0,0.094999999,0.068999998,0.0,1635,1635,715/2007*195/2013EURO6,BERLINE,LUXE,na,M1,2835.0,1588.0,1585.0,1969.0,A,8,B
VOLVO,S80,S80,S80 D4 4cyl Stop&Start (181ch) Geartronic 8,GO,non,9,133.0,5.400000095,4.0,4.5,117.0,0.094999999,0.068999998,0.0,1635,1635,715/2007*195/2013EURO6,BERLINE,LUXE,na,M1,2835.0,1588.0,1588.0,1969.0,A,8,B
VOLVO,S80,S80,S80 D4 4cyl Stop&Start (181ch) Geartronic 8,GO,non,9,133.0,5.400000095,4.0,4.5,117.0,0.094999999,0.068999998,0.0,1635,1635,715/2007*195/2013EURO6,BERLINE,LUXE,na,M1,2835.0,1585.0,1585.0,1969.0,A,8,B
VOLVO,S80,S80,S80 D4 4cyl Stop&Start (181ch) Geartronic 8,GO,non,9,133.0,5.400000095,4.0,4.5,117.0,0.094999999,0.068999998,0.0,1635,1635,715/2007*195/2013EURO6,BERLINE,LUXE,,M1,2835.0,1588.0,1585.0,1969.0,A,8,B
VOLVO,S80,S80,S80 D4 4cyl Stop&Start (181ch) Geartronic 8,GO,non,9,133.0,5.400000095,4.0,4.5,117.0,0.094999999,0.068999998,0.0,1635,1635,715/2007*195/2013EURO6,BERLINE,LUXE,,M1,2835.0,1578.0,1575.0,1969.0,A,8,B
VOLVO,S80,S80,S80 D4 4cyl Stop&Start (181ch) Geartronic 8,GO,non,9,133.0,5.400000095,4.0,4.5,117.0,0.094999999,0.068999998,0.0,1635,1635,715/2007*195/2013EURO6,BERLINE,LUXE,,M1,2835.0,1578.0,1578.0,1969.0,A,8,B
VOLVO,S80,S80,S80 D4 4cyl Stop&Start (181ch) Geartronic 8,GO,non,9,133.0,5.400000095,4.0,4.5,117.0,0.094999999,0.068999998,0.0,1635,1635,715/2007*195/2013EURO6,BERLINE,LUXE,na,M1,2835.0,2835.0,2835.0,1969.0,A,8,B
VOLVO,S80,S80,S80 D4 4cyl Stop&Start (181ch) Geartronic 8,GO,non,9,133.0,5.400000095,4.0,4.5,117.0,0.094999999,0.068999998,0.0,1635,1635,715/2007*195/2013EURO6,BERLINE,LUXE,,M1,2835.0,1588.0,1588.0,1969.0,A,8,B
VOLVO,S80,S80,S80 D5 (215ch) AWD Geartronic 6,GO,non,13,158.0,8.100000381,4.800000191,5.900000095,158.0,0.312999994,0.149000004,0.0,1706,1706,715/2007*195/2013EURO5,BERLINE,LUXE,,M1,2835.0,1578.0,1575.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) AWD Geartronic 6,GO,non,13,158.0,8.100000381,4.800000191,5.900000095,158.0,0.312999994,0.149000004,0.0,1706,1706,715/2007*195/2013EURO5,BERLINE,LUXE,,M1,2835.0,1588.0,1588.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) AWD Geartronic 6,GO,non,13,158.0,8.100000381,4.800000191,5.900000095,158.0,0.312999994,0.149000004,0.0,1706,1706,715/2007*195/2013EURO5,BERLINE,LUXE,,M1,2835.0,1583.0,1580.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) AWD Geartronic 6,GO,non,13,158.0,8.100000381,4.800000191,5.900000095,158.0,0.312999994,0.149000004,0.0,1706,1706,715/2007*195/2013EURO5,BERLINE,LUXE,,M1,2835.0,1578.0,1578.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) AWD Geartronic 6,GO,non,13,158.0,8.100000381,4.800000191,5.900000095,158.0,0.312999994,0.149000004,0.0,1706,1706,715/2007*195/2013EURO5,BERLINE,LUXE,na,M1,2835.0,1578.0,1575.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) AWD Geartronic 6,GO,non,13,158.0,8.100000381,4.800000191,5.900000095,158.0,0.312999994,0.149000004,0.0,1706,1706,715/2007*195/2013EURO5,BERLINE,LUXE,,M1,2835.0,1660.0,1660.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) AWD Geartronic 6,GO,non,13,158.0,8.100000381,4.800000191,5.900000095,158.0,0.312999994,0.149000004,0.0,1706,1706,715/2007*195/2013EURO5,BERLINE,LUXE,na,M1,2835.0,1588.0,1585.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) AWD Geartronic 6,GO,non,13,158.0,8.100000381,4.800000191,5.900000095,158.0,0.312999994,0.149000004,0.0,1706,1706,715/2007*195/2013EURO5,BERLINE,LUXE,na,M1,2835.0,1585.0,1585.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) AWD Geartronic 6,GO,non,13,158.0,8.100000381,4.800000191,5.900000095,158.0,0.312999994,0.149000004,0.0,1706,1706,715/2007*195/2013EURO5,BERLINE,LUXE,na,M1,2835.0,2835.0,2835.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) AWD Geartronic 6,GO,non,13,158.0,8.100000381,4.800000191,5.900000095,158.0,0.312999994,0.149000004,0.0,1706,1706,715/2007*195/2013EURO5,BERLINE,LUXE,,M1,2835.0,1661.0,1661.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) AWD Geartronic 6,GO,non,13,158.0,8.100000381,4.800000191,5.900000095,158.0,0.312999994,0.149000004,0.0,1706,1706,715/2007*195/2013EURO5,BERLINE,LUXE,,M1,2835.0,1580.0,1580.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) Geartronic 6,GO,non,13,158.0,8.399999619,4.699999809,6.099999905,159.0,0.398000002,0.138999999,0.001,1640,1640,715/2007*566/2011EURO5,BERLINE,LUXE,na,M1,2835.0,1578.0,1578.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) Geartronic 6,GO,non,13,158.0,8.399999619,4.699999809,6.099999905,159.0,0.398000002,0.138999999,0.001,1640,1640,715/2007*566/2011EURO5,BERLINE,LUXE,,M1,2835.0,1588.0,1588.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) Geartronic 6,GO,non,13,158.0,8.399999619,4.699999809,6.099999905,159.0,0.398000002,0.138999999,0.001,1640,1640,715/2007*566/2011EURO5,BERLINE,LUXE,na,M1,2835.0,1588.0,1585.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) Geartronic 6,GO,non,13,158.0,8.399999619,4.699999809,6.099999905,159.0,0.398000002,0.138999999,0.001,1640,1640,715/2007*566/2011EURO5,BERLINE,LUXE,,M1,2835.0,1583.0,1580.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) Geartronic 6,GO,non,13,158.0,8.399999619,4.699999809,6.099999905,159.0,0.398000002,0.138999999,0.001,1640,1640,715/2007*566/2011EURO5,BERLINE,LUXE,,M1,2835.0,1578.0,1575.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) Geartronic 6,GO,non,13,158.0,8.399999619,4.699999809,6.099999905,159.0,0.398000002,0.138999999,0.001,1640,1640,715/2007*566/2011EURO5,BERLINE,LUXE,,M1,2835.0,1585.0,1585.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) Geartronic 6,GO,non,13,158.0,8.399999619,4.699999809,6.099999905,159.0,0.398000002,0.138999999,0.001,1640,1640,715/2007*566/2011EURO5,BERLINE,LUXE,,M1,2835.0,1660.0,1660.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) Geartronic 6,GO,non,13,158.0,8.399999619,4.699999809,6.099999905,159.0,0.398000002,0.138999999,0.001,1640,1640,715/2007*566/2011EURO5,BERLINE,LUXE,na,M1,2835.0,1585.0,1585.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) Geartronic 6,GO,non,13,158.0,8.399999619,4.699999809,6.099999905,159.0,0.398000002,0.138999999,0.001,1640,1640,715/2007*566/2011EURO5,BERLINE,LUXE,na,M1,2835.0,1575.0,1575.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) Geartronic 6,GO,non,13,158.0,8.399999619,4.699999809,6.099999905,159.0,0.398000002,0.138999999,0.001,1640,1640,715/2007*566/2011EURO5,BERLINE,LUXE,na,M1,2835.0,1588.0,1588.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) Geartronic 6,GO,non,13,158.0,8.399999619,4.699999809,6.099999905,159.0,0.398000002,0.138999999,0.001,1640,1640,715/2007*566/2011EURO5,BERLINE,LUXE,na,M1,2835.0,1578.0,1575.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) Geartronic 6,GO,non,13,158.0,8.399999619,4.699999809,6.099999905,159.0,0.398000002,0.138999999,0.001,1640,1640,715/2007*566/2011EURO5,BERLINE,LUXE,,M1,2835.0,1578.0,1578.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) Geartronic 6,GO,non,13,158.0,8.399999619,4.699999809,6.099999905,159.0,0.398000002,0.138999999,0.001,1640,1640,715/2007*566/2011EURO5,BERLINE,LUXE,na,M1,2835.0,2835.0,2835.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) Geartronic 6,GO,non,13,158.0,8.399999619,4.699999809,6.099999905,159.0,0.398000002,0.138999999,0.001,1640,1640,715/2007*566/2011EURO5,BERLINE,LUXE,,M1,2835.0,1578.0,1588.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) Geartronic 6,GO,non,13,158.0,8.399999619,4.699999809,6.099999905,159.0,0.398000002,0.138999999,0.001,1640,1640,715/2007*566/2011EURO5,BERLINE,LUXE,,M1,2835.0,1575.0,1575.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) Geartronic 6,GO,non,13,158.0,8.399999619,4.699999809,6.099999905,159.0,0.398000002,0.138999999,0.001,1640,1640,715/2007*566/2011EURO5,BERLINE,LUXE,,M1,2835.0,1580.0,1580.0,2400.0,A,6,D
VOLVO,S80,S80,S80 D5 (215ch) Stop&Start BVM6,GO,non,12,158.0,5.599999905,4.0,4.599999905,120.0,0.216000006,0.125,0.001,1635,1635,715/2007*566/2011EURO5,BERLINE,LUXE,,M1,2835.0,1588.0,1588.0,2400.0,M,6,B
VOLVO,S80,S80,S80 D5 (215ch) Stop&Start BVM6,GO,non,12,158.0,5.599999905,4.0,4.599999905,120.0,0.216000006,0.125,0.001,1635,1635,715/2007*566/2011EURO5,BERLINE,LUXE,,M1,2835.0,1578.0,1575.0,2400.0,M,6,B
VOLVO,S80,S80,S80 D5 (215ch) Stop&Start BVM6,GO,non,12,158.0,5.599999905,4.0,4.599999905,120.0,0.216000006,0.125,0.001,1635,1635,715/2007*566/2011EURO5,BERLINE,LUXE,,M1,2835.0,1660.0,1660.0,2400.0,M,6,B
VOLVO,S80,S80,S80 D5 (215ch) Stop&Start BVM6,GO,non,12,158.0,5.599999905,4.0,4.599999905,120.0,0.216000006,0.125,0.001,1635,1635,715/2007*566/2011EURO5,BERLINE,LUXE,na,M1,2835.0,1588.0,1585.0,2400.0,M,6,B
VOLVO,S80,S80,S80 D5 (215ch) Stop&Start BVM6,GO,non,12,158.0,5.599999905,4.0,4.599999905,120.0,0.216000006,0.125,0.001,1635,1635,715/2007*566/2011EURO5,BERLINE,LUXE,na,M1,2835.0,1585.0,1585.0,2400.0,M,6,B
VOLVO,S80,S80,S80 D5 (215ch) Stop&Start BVM6,GO,non,12,158.0,5.599999905,4.0,4.599999905,120.0,0.216000006,0.125,0.001,1635,1635,715/2007*566/2011EURO5,BERLINE,LUXE,,M1,2835.0,1578.0,1578.0,2400.0,M,6,B
VOLVO,S80,S80,S80 D5 (215ch) Stop&Start BVM6,GO,non,12,158.0,5.599999905,4.0,4.599999905,120.0,0.216000006,0.125,0.001,1635,1635,715/2007*566/2011EURO5,BERLINE,LUXE,,M1,2600.0,1580.0,1580.0,2400.0,M,6,B
VOLVO,S80,S80,S80 Executive D5 (215ch) Geartronic 6,GO,non,13,158.0,8.399999619,4.699999809,6.099999905,159.0,0.398000002,0.138999999,0.001,1645,1645,715/2007*566/2011EURO5,BERLINE,LUXE,,M1,2835.0,1578.0,1575.0,2400.0,A,6,D
VOLVO,S80,S80,S80 Executive D5 (215ch) Geartronic 6,GO,non,13,158.0,8.399999619,4.699999809,6.099999905,159.0,0.398000002,0.138999999,0.001,1645,1645,715/2007*566/2011EURO5,BERLINE,LUXE,,M1,2835.0,1588.0,1588.0,2400.0,A,6,D
VOLVO,S80,S80,S80 Executive D5 (215ch) Geartronic 6,GO,non,13,158.0,8.399999619,4.699999809,6.099999905,159.0,0.398000002,0.138999999,0.001,1645,1645,715/2007*566/2011EURO5,BERLINE,LUXE,na,M1,2835.0,1578.0,1575.0,2400.0,A,6,D
VOLVO,S80,S80,S80 Executive D5 (215ch) Geartronic 6,GO,non,13,158.0,8.399999619,4.699999809,6.099999905,159.0,0.398000002,0.138999999,0.001,1645,1645,715/2007*566/2011EURO5,BERLINE,LUXE,,M1,2835.0,1570.0,1575.0,2400.0,A,6,D
VOLVO,S80,S80,S80 Executive D5 (215ch) Geartronic 6,GO,non,13,158.0,8.399999619,4.699999809,6.099999905,159.0,0.398000002,0.138999999,0.001,1645,1645,715/2007*566/2011EURO5,BERLINE,LUXE,,M1,2835.0,1578.0,1578.0,2400.0,A,6,D
VOLVO,S80,S80,S80 Executive D5 (215ch) Geartronic 6,GO,non,13,158.0,8.399999619,4.699999809,6.099999905,159.0,0.398000002,0.138999999,0.001,1645,1645,715/2007*566/2011EURO5,BERLINE,LUXE,na,M1,2835.0,1585.0,1585.0,2400.0,A,6,D
VOLVO,S80,S80,S80 Executive T6 (304ch) AWD Geartronic 6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1729,1729,715/2007*630/2012EURO5,BERLINE,LUXE,na,M1,2835.0,1578.0,1578.0,2953.0,A,6,F
VOLVO,S80,S80,S80 Executive T6 (304ch) AWD Geartronic 6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1729,1729,715/2007*630/2012EURO5,BERLINE,LUXE,,M1,2835.0,1588.0,1588.0,2953.0,A,6,F
VOLVO,S80,S80,S80 Executive T6 (304ch) AWD Geartronic 6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1729,1729,715/2007*630/2012EURO5,BERLINE,LUXE,na,M1,2835.0,1578.0,1575.0,2953.0,A,6,F
VOLVO,S80,S80,S80 Executive T6 (304ch) AWD Geartronic 6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1729,1729,715/2007*630/2012EURO5,BERLINE,LUXE,,M1,2835.0,1578.0,1575.0,2953.0,A,6,F
VOLVO,S80,S80,S80 Executive T6 (304ch) AWD Geartronic 6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1729,1729,715/2007*630/2012EURO5,BERLINE,LUXE,,M1,2835.0,1660.0,1660.0,2953.0,A,6,F
VOLVO,S80,S80,S80 Executive T6 (304ch) AWD Geartronic 6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1729,1729,715/2007*630/2012EURO5,BERLINE,LUXE,na,M1,2835.0,1588.0,1575.0,2953.0,A,6,F
VOLVO,S80,S80,S80 Executive T6 (304ch) AWD Geartronic 6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1729,1729,715/2007*630/2012EURO5,BERLINE,LUXE,na,M1,2835.0,1575.0,1575.0,2953.0,A,6,F
VOLVO,S80,S80,S80 Executive T6 (304ch) AWD Geartronic 6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1729,1729,715/2007*630/2012EURO5,BERLINE,LUXE,na,M1,2835.0,1585.0,1585.0,2953.0,A,6,F
VOLVO,S80,S80,S80 Executive T6 (304ch) AWD Geartronic 6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1729,1729,715/2007*630/2012EURO5,BERLINE,LUXE,,M1,2835.0,1588.0,1585.0,2953.0,A,6,F
VOLVO,S80,S80,S80 Executive T6 (304ch) AWD Geartronic 6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1729,1729,715/2007*630/2012EURO5,BERLINE,LUXE,,M1,2835.0,1578.0,1578.0,2953.0,A,6,F
VOLVO,S80,S80,S80 Executive T6 (304ch) AWD Geartronic 6,ES,non,21,224.0,14.5,7.300000191,9.899999619,231.0,0.229000002,0.026000001,,1729,1729,715/2007*630/2012EURO5,BERLINE,LUXE,na,M1,2835.0,2835.0,2835.0,2953.0,A,6,F
VOLVO,S80,S80,S80 T4 (180ch) Powershift 6,ES,non,10,132.0,9.699999809,5.599999905,7.099999905,165.0,0.367000014,0.017999999,0.001,1548,1548,715/2007*459/2012EURO5,BERLINE,LUXE,na,M1,2835.0,1575.0,1575.0,1596.0,A,6,E
VOLVO,S80,S80,S80 T4 (180ch) Powershift 6,ES,non,10,132.0,9.699999809,5.599999905,7.099999905,165.0,0.367000014,0.017999999,0.001,1548,1548,715/2007*459/2012EURO5,BERLINE,LUXE,,M1,2835.0,1588.0,1585.0,1596.0,A,6,E
VOLVO,S80,S80,S80 T4 (180ch) Powershift 6,ES,non,10,132.0,9.699999809,5.599999905,7.099999905,165.0,0.367000014,0.017999999,0.001,1548,1548,715/2007*459/2012EURO5,BERLINE,LUXE,na,M1,2835.0,1585.0,1585.0,1596.0,A,6,E
